Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive_Prey_Taxon	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source	Doi	Sex	Age_Class	Within_Study_Data_Source	Table_Fig_Number	Title	Lastname_author	Source_year	Journal							
Yellow Warbler	Setophaga petechia petechia		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	2	2014	2	2014	Winter	8	Animalia	Arthropoda	Insecta	Hymenoptera					Yes						0.022	Items	92	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Yellow Warbler	Setophaga petechia petechia		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	2	2014	2	2014	Winter	9	Animalia	Arthropoda	Insecta	Hemiptera	Heteroptera				Yes						0.931	Items	87	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Yellow Warbler	Setophaga petechia petechia		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	2	2014	2	2014	Winter	9	Animalia	Arthropoda	Insecta	Hemiptera		Tingidae			Yes						0.023	Items	87	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Yellow Warbler	Setophaga petechia petechia		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	2	2014	2	2014	Winter	9	Animalia	Arthropoda	Insecta	Coleoptera					Yes						0.011	Items	87	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Yellow Warbler	Setophaga petechia petechia		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	2	2014	2	2014	Winter	9	Animalia	Arthropoda	Insecta	Lepidoptera					Yes			Larva			0.011	Items	87	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Yellow Warbler	Setophaga petechia petechia		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	2	2014	2	2014	Winter	9	Animalia	Arthropoda	Insecta	Hymenoptera		Formicidae			Yes						0.023	Items	87	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
American Redstart	Setophaga ruticilla		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	3	2014	3	2014	Winter	10	Animalia	Arthropoda	Arachnida	Araneae					Yes						0.036	Items	28	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
American Redstart	Setophaga ruticilla		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	3	2014	3	2014	Winter	10	Animalia	Arthropoda	Insecta	Blattodea					Yes						0.536	Items	28	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
American Redstart	Setophaga ruticilla		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	3	2014	3	2014	Winter	10	Animalia	Arthropoda	Insecta	Hemiptera	Heteroptera				Yes						0.143	Items	28	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
American Redstart	Setophaga ruticilla		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	3	2014	3	2014	Winter	10	Animalia	Arthropoda	Insecta	Hemiptera	Fulgoroidea				Yes						0.036	Items	28	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
American Redstart	Setophaga ruticilla		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	3	2014	3	2014	Winter	10	Animalia	Arthropoda	Insecta	Coleoptera					Yes						0.036	Items	28	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
American Redstart	Setophaga ruticilla		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	3	2014	3	2014	Winter	10	Animalia	Arthropoda	Insecta	Diptera					Yes						0.143	Items	28	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
American Redstart	Setophaga ruticilla		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	3	2014	3	2014	Winter	10	Animalia	Arthropoda	Insecta	Hymenoptera					No						0.036	Items	28	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
American Redstart	Setophaga ruticilla		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	3	2014	3	2014	Winter	10	Animalia	Arthropoda	Insecta	Hymenoptera		Formicidae			Yes						0.036	Items	28	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
American Redstart	Setophaga ruticilla		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	3	2014	3	2014	Winter	11	Animalia	Arthropoda	Arachnida	Araneae					Yes						0.022	Items	46	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
American Redstart	Setophaga ruticilla		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	3	2014	3	2014	Winter	11	Animalia	Arthropoda	Insecta	Blattodea					Yes						0.217	Items	46	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
American Redstart	Setophaga ruticilla		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	3	2014	3	2014	Winter	11	Animalia	Arthropoda	Insecta	Hemiptera	Heteroptera				Yes						0.435	Items	46	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
American Redstart	Setophaga ruticilla		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	3	2014	3	2014	Winter	11	Animalia	Arthropoda	Insecta	Hemiptera		Tingidae			Yes						0.065	Items	46	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
American Redstart	Setophaga ruticilla		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	3	2014	3	2014	Winter	11	Animalia	Arthropoda	Insecta	Hemiptera	Fulgoroidea				Yes						0.065	Items	46	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
American Redstart	Setophaga ruticilla		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	3	2014	3	2014	Winter	11	Animalia	Arthropoda	Insecta	Coleoptera					Yes						0.087	Items	46	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
American Redstart	Setophaga ruticilla		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	3	2014	3	2014	Winter	11	Animalia	Arthropoda	Insecta	Lepidoptera					Yes			Larva			0.022	Items	46	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
American Redstart	Setophaga ruticilla		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	3	2014	3	2014	Winter	11	Animalia	Arthropoda	Insecta	Hymenoptera					Yes						0.087	Items	46	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
American Redstart	Setophaga ruticilla		Parulidae	eBird Clements Checklist v2021	18.03	-77.93				Jamaica	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	Mangrove	3	2014	3	2014	Winter	12	Animalia	Arthropoda	Insecta	Blattodea					Yes						0.562	Items	16	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
