"Common_Name"	"Scientific_Name"	"Subspecies"	"Family"	"Taxonomy"	"Longitude_dd"	"Latitude_dd"	"Altitude_min_m"	"Altitude_mean_m"	"Altitude_max_m"	"Location_Region"	"Location_Specific"	"Habitat_type"	"Observation_Month_Begin"	"Observation_Year_Begin"	"Observation_Month_End"	"Observation_Year_End"	"Observation_Season"	"Analysis_Number"	"Prey_Kingdom"	"Prey_Phylum"	"Prey_Class"	"Prey_Order"	"Prey_Suborder"	"Prey_Family"	"Prey_Genus"	"Prey_Scientific_Name"	"Inclusive_Prey_Taxon"	"Prey_Name_ITIS_ID"	"Prey_Name_Status"	"Prey_Stage"	"Prey_Part"	"Prey_Common_Name"	"Fraction_Diet"	"Diet_Type"	"Item_Sample_Size"	"Bird_Sample_Size"	"Sites"	"Study_Type"	"Notes"	"Entered_By"	"Source"	"Doi"	"Sex"	"Age_Class"	"Within_Study_Data_Source"	"Table_Fig_Number"	"Title"	"Lastname_author"	"Source_year"	"Journal"	"X"	"X.1"	"X.2"	"X.3"	"X.4"	"X.5"	"X.6"
"Yellow Warbler"	"Setophaga petechia petechia"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	3	2014	3	2014	"winter"	7	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Heteroptera"	""	""	""	"yes"	NA	NA	""	NA	""	0.253	"Items"	79	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Yellow Warbler"	"Setophaga petechia petechia"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	3	2014	3	2014	"winter"	7	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	""	"Tingidae"	""	""	"yes"	NA	NA	""	NA	""	0.127	"Items"	79	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Yellow Warbler"	"Setophaga petechia petechia"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	3	2014	3	2014	"winter"	7	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.139	"Items"	79	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Yellow Warbler"	"Setophaga petechia petechia"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	3	2014	3	2014	"winter"	7	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""	""	"yes"	NA	NA	"larva"	NA	""	0.051	"Items"	79	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Yellow Warbler"	"Setophaga petechia petechia"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	3	2014	3	2014	"winter"	7	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	""	""	""	"no"	NA	NA	""	NA	""	0.051	"Items"	79	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Yellow Warbler"	"Setophaga petechia petechia"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	3	2014	3	2014	"winter"	7	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	"Formicidae"	""	""	"yes"	NA	NA	""	NA	""	0.063	"Items"	79	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Yellow Warbler"	"Setophaga petechia petechia"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	2	2014	2	2014	"winter"	8	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.054	"Items"	92	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Yellow Warbler"	"Setophaga petechia petechia"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	2	2014	2	2014	"winter"	8	"Animalia"	"Arthropoda"	"Insecta"	"Blattodea"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.098	"Items"	92	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Yellow Warbler"	"Setophaga petechia petechia"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	2	2014	2	2014	"winter"	8	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Heteroptera"	""	""	""	"yes"	NA	NA	""	NA	""	0.619	"Items"	92	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Yellow Warbler"	"Setophaga petechia petechia"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	2	2014	2	2014	"winter"	8	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	""	"Tingidae"	""	""	"yes"	NA	NA	""	NA	""	0.076	"Items"	92	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Yellow Warbler"	"Setophaga petechia petechia"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	2	2014	2	2014	"winter"	8	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.13	"Items"	92	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Yellow Warbler"	"Setophaga petechia petechia"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	2	2014	2	2014	"winter"	8	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.022	"Items"	92	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Yellow Warbler"	"Setophaga petechia petechia"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	2	2014	2	2014	"winter"	9	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Heteroptera"	""	""	""	"yes"	NA	NA	""	NA	""	0.931	"Items"	87	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Yellow Warbler"	"Setophaga petechia petechia"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	2	2014	2	2014	"winter"	9	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	""	"Tingidae"	""	""	"yes"	NA	NA	""	NA	""	0.023	"Items"	87	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Yellow Warbler"	"Setophaga petechia petechia"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	2	2014	2	2014	"winter"	9	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.011	"Items"	87	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Yellow Warbler"	"Setophaga petechia petechia"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	2	2014	2	2014	"winter"	9	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""	""	"yes"	NA	NA	"larva"	NA	""	0.011	"Items"	87	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Yellow Warbler"	"Setophaga petechia petechia"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	2	2014	2	2014	"winter"	9	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	"Formicidae"	""	""	"yes"	NA	NA	""	NA	""	0.023	"Items"	87	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	3	2014	3	2014	"winter"	10	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.036	"Items"	28	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"SY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	3	2014	3	2014	"winter"	10	"Animalia"	"Arthropoda"	"Insecta"	"Blattodea"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.536	"Items"	28	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"SY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	3	2014	3	2014	"winter"	10	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Heteroptera"	""	""	""	"yes"	NA	NA	""	NA	""	0.143	"Items"	28	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"SY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	3	2014	3	2014	"winter"	10	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Fulgoroidea"	""	""	""	"yes"	NA	NA	""	NA	""	0.036	"Items"	28	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"SY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	3	2014	3	2014	"winter"	10	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.036	"Items"	28	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"SY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	3	2014	3	2014	"winter"	10	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.143	"Items"	28	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"SY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	3	2014	3	2014	"winter"	10	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	""	""	""	"no"	NA	NA	""	NA	""	0.036	"Items"	28	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"SY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	3	2014	3	2014	"winter"	10	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	"Formicidae"	""	""	"yes"	NA	NA	""	NA	""	0.036	"Items"	28	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"SY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.03	-77.93	NA	NA	NA	"Jamaica"	"Font Hill Reserve, Luana Point, St. Elizabeth Parish"	"mangrove"	3	2014	3	2014	"winter"	11	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.022	"Items"	46	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
